id,screen_name,created_at,text
1657763285519720449,,,"Look who is selling his book in Gristedes: John Catsimatidis.

Note: this is not the first time he's done a shameless self-promotion like this at this same store. 
https://t.co/xAj6GPPoOX https://t.co/kTcxmSzzmi"
1657763290859053059,,,Congratulations to @philipsfuture ! https://t.co/AouddZPQ3t
1657763297918177280,,,We absolutely loved the concept of M251 having a software update. It really brought in the style for @MKBHD as well as design aesthetic of Atoms. 👏 https://t.co/Yn2UVixeoz
1657763310069071872,,,"Happy Mother's Day!💗 We are open till 9pm today and would be happy to accommodate you and offer 15% off on any service!🥰

📲Call or text us to book at 212-206-1572 https://t.co/DXJK31kppI"
1657763333506846722,,,@BastienFachan I know. But to win 12 pts in a row vs a world #1…i wonder if it’s ever happened before..@SharkoTennis any intel on this?
1657763371708555265,,,"Happy Mother’s Day!

https://t.co/ukOf96omTO

#RealtorDannyYoon #mynjhomes_com https://t.co/H8ze5KZPxV"
1657763378092470272,,,"@aruseee 一緒にニューヨークきたよーー！！！
いつも一緒やー！！！！！"
1657763380021583892,,,@JESnowden The only call my mother ever listened for was last call 🤣
1657763405053272064,,,Happy Mother’s Day https://t.co/Q5WcC4Zmse
1657763415543218176,,,Cleared: Incident on #GeorgeWashingtonBridge EB at New York Side
1657763415560015873,,,Cleared: Incident on #GeorgeWashingtonBridge EB at New York Side
1657763421016735744,,,Incident on #M11Bus Both directions from Amsterdam Av/W 120 St to Amsterdam Av/W 106 St https://t.co/AjM5KqI2SK
1657763422048591874,,,Incident on #M11Bus Both directions from Amsterdam Av/W 120 St to Amsterdam Av/W 106 St https://t.co/RDq04hKbpg
1657763437659713538,,,Just submitted an application on a dream apartment. Hoping it's approved! https://t.co/cqRBeSDA7B
1657763457456848897,,,@NigelBandss It’s possible. Tekken 7 had all character themes from previous games. Not all OG characters are there either. So it’s possible 🤷‍♂️
1657763679079636998,,,Happy Mother’s Day to all the mothers and mother figures 💫🫶🏽💓
1657763685622853634,,,@spbail enjoy!
1657763692824363009,,,@lupitaderios Están esperando las elecciones internas de CD y si gana Roux se va despejando el panorama.
1657763779533316096,,,#Brasil #Pastor #Bolsonaro #EvangelhodeHoje #Evangelico https://t.co/BMMQw5DGkY
1657763892297121795,,,Cleared: Incident on #GeorgeWashingtonBridge WB at 179th Street
1657763891424763905,,,Cleared: Incident on #GeorgeWashingtonBridge WB at 179th Street
1657763940481335298,,,@Angoni_Black What is this analogy 🤣
1657763959640928258,,,@jtanico1108 @DavidsonWildcat @Davidson_XCTF Just missed 11-6. Thx
1657764109750763522,,,"Ustedes no piensan como hubiera sido su vida si hubieran nacido en otra época? 

O yo soy el único loco?"
1657764208828727301,,,@GambinoXBT GM Gambino! Have the best day!
1657764220493000705,,,🦾
1657764263983718400,,,That punish counter Jesus Christ https://t.co/amaUqamQxQ
1657764293436137473,,,@cupcaken86 GM Cupcake!
1657764382200266754,,,@nftcrypto12 GM fam! Let’s move up today! 🐸
1657764413984710656,,,"I got my husband fuzzy bear paw slippers like Homer Simpson has as a birthday present, but now whenever I see one from the corner of my eye, I think it's the cat. Just spent 3 mins going ""pspspsps"" to footwear https://t.co/XLeSX6hl77"
1657764532712767488,,,@avael_eth GM friend have a good one!
1657764582088138753,,,@Ben32177 GM Ben have a great day!
1657764633564835840,,,@ChrisB_Bishop GM Chris have a good one!
1657764709196546049,,,@WalkerOnChain GM Walker ☕️
1657764720818913281,,,The next banner that hangs at Barclays might be Mat Ishbia’s 😂
1657764750099374080,,,@arpitrage Hm that’s a weird interaction though? Tight labor markets tend to push wages up so you’d think that would make minimum wage laws less binding.
1657764766939594754,,,PS1 https://t.co/hIcHuDKKoW
1657764919956078599,,,@I_Skream @sethtroxler B2b in NYC soon 👀👀
1657765045630119939,,,@arqangelrch Abrazos que reconfortan gracias ☺️🤗me hacen falta hoy más que nunca.
1657765055423758337,,,@SHINee 💎🥰💎🥰💎🥰💎🥰💎🥰
1657765130468220929,,,"Subscribe to my exclusive content 😜🌶️link in my bio 
.
.
.
.
.
.

#exclusivecontent #playboy #playboycreator #onlyfans https://t.co/BDmoy6vlNy"
1657765154187091968,,,https://t.co/zO9kOspVP9 @nayibbukele https://t.co/sD6lLmzHta
1657765155361415169,,,"She created an absolute legend 
Godbless her. https://t.co/PlaALGYgE5"
1657765159073374210,,,The part of HOMECOMING where Bey starts swag surfing always makes me nostalgic
1657765193928024067,,,@MarcoPgs 🤗🤗
1657765209786961925,,,"Don't submit then quit. Apply for jobs like ""Accounting Summer Intern"" at SS&amp;C Technologies, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio."
1657765282864062466,,,@CoasterCarolina @SFGrAdventure This was my favorite.
1657765350597861377,,,Wishing all the mothers and mother figures a wonderful day! Happy Mother’s Day! #mothersday https://t.co/YgdDpKc08f
1657765376472514561,,,"Academics are suffering in Manhattan 

P.s.: it’s lemon tea. 🍃🩵 https://t.co/av5rysGwn7"
1657765557771333632,,,Long line at #elevenmadisonpopup https://t.co/5IDJydz98P
1657765611340984324,,,"https://t.co/WRwbYpNEOm 
🚨50% off today! 🚨 https://t.co/WEf9Kp51f6"
1657765638662762497,,,"@JillSixx Hmmm.  I’ll have to check my edition. Maybe it’s different. I have one that also has Karloff on the cover that’s just completely packed with footnotes all about the inspirations, subtext, etc. that totally changed the way I read it."
1657765647969820673,,,@SolanaMummy gm laura
1657765674901463041,,,"a lo largo y ancho de los Estados Unidos de América, que con esfuerzo y tesón ejercen su rol de madres en medio de situaciones y ambientes adversos. ¡Felicidades madres!"
1657765672758255619,,,"En mi nombre y en el de mi esposa Isaura NIvar, de nuestra oficina de Asesor del Poder Ejecutivo y como el Encargado de la Secretaría de las Comunidades Dominicanas del Exterior, quiero abrazar a todas y a cada una de nuestras guerreras https://t.co/HTdoFTcjEo"
1657765704546779139,,,No tienen  madre ustedes los morenacos dejar desamparados a todos los deportista por su avaricia de manipular al pueblo y de robar a mando llenas tienen el cinismos de escribir tengan vergüenza son unos cínicos dan asco 🤢 🤮 https://t.co/kOdqp8J8Z8
1657766024727478275,,,"Sundays are for rest 🌄
Gather your thoughts 💭
Write down your goals 📝
and for me, foster my relationship with God 

https://t.co/kHzAbgkvhV"
1657766091681148929,,,@Stayfocusla I love Chris Tucker. I always want him to enjoy his day. I just want him to stop doing Michael Jackson impressions and being the goat conversation of stand up comedians.
1657766139844341761,,,happy mother’s day to every college girl currently mothering their mommy issue bfs
1657766235096985603,,,Here they come !! https://t.co/4kWpD72FOy
1657766346434789382,,,"@ScrillaVentura @MintGoldDust @theog__ @WSBChairman @shawnleary Wow!! So amazing!! 
💫Hammer &amp; Scratch💥"
1657766534368964611,,,@pulsesVA Ayy thank you very much! I’m gonna get through all your tracks as well. At that time it felt like no band was bigger than AFI. I need to listen to all of these albums again.
1657766598898327552,,,happy mother’s day to all the men i’ve chaotically asked “mommy issues or daddy issues?” to on a first date who responded with the former 🤗
1657766607718871040,,,A great &amp; very sad explainer on what it’s like to live in a country facing  triple digit #inflation #Lebanon https://t.co/p625F30n7z
1657766708944175106,,,@PolesomeGay https://t.co/L2p1miCfqi
1657766745430433793,,,@bryanbrinkman This is cool to use after you’ve Graffitied a wall to add reverse highlights
1657766783963602944,,,@livelikelefty Love has no boundaries. You give Leon Rose a good offer he’ll make it happen. He knows Basketball is a business. What happened to all the love DM had wanting to be a Knick. Leon Rose went and out and bought a brand new car JB compared to a used Mercedes. He made it happen.
1657766785783873536,,,This dog at Hudson River Park is just vibing https://t.co/CiZjWtUGKe
1657766796601049089,,,@waltmo0703 @AnonimoSV503 Tenes pruebas??
1657766929187078145,,,Plane spotting while working with the ABC 7 crew this morning at Far Rockaway Beach!!!! https://t.co/PjTFe3S4yV
1657766970777915400,,,take ur baby bird watching
1657767035139416064,,,#neverforget https://t.co/NwEWjUF8YK
1657767035240153088,,,"@AlfonsoBoix @TheCloisters Por cierto Alfonso, me acorde de ti. Fuimos a la @HSAmuseum (que está en huelga por cierto) https://t.co/9gxsON6hPr"
1657767041149939714,,,@AnthonyStepter @Sharpcut @TBerrios2 @heyitsmeCarolyn https://t.co/M6VN16s3RF
1657767044803067907,,,Tried to #fengshui my desk all day Saturday. My apartment is now a fucking ground zero disaster. Then I put it back exactly where it was. Then  doordashed McDonald’s to self-soothe. Getting recharged for another fulfilling work week. Happy #MentalHealthAwareness Month! https://t.co/6YekgmlMFZ
1657767090177077253,,,"Happy Mother’s Day to all the moms out there. 
More importantly, Happier Mother’s Day to all the #DUUUVAL moms out there. Not only do you have the hardest job in the world, you still made time to support this sometimes-heartbreak of a team.
Here’s to better days &amp; seasons ahead🙏🏼"
1657767292602576902,,,@DarrellLerner Making time for the gym no matter how much I was to skip it! It has helped me mentally more than anything else.
1657767360596410371,,,#neverforget https://t.co/oEOngQ9xRa
1657767362353852417,,,The villain          //           The real villain https://t.co/xmXWlbm56c https://t.co/Cf81AQ4xgj
1657767421900406784,,,Happy Mother's Day to all and  from St. Patrick's Cathedral! https://t.co/Ffqag8KUNU
1657767439067668481,,,@DerechaEndogena https://t.co/jaKo1RlJxr
1657767466053906441,,,Manhattan🇺🇸 Sunset🌅 https://t.co/A8bffiqSXd
1657767589047676928,,,I love everything about this! I can’t even get my cat to put an outfit on. https://t.co/9shhGMOguZ
1657767624632049668,,,This is not a good look PEPE! https://t.co/Q1Mcgy5klE
1657767682777686017,,,"my favorite coffee shop switched to paper straws and now my iced latte, my one spark of joy, is ruined"
1657767795067691009,,,@JohnZhangSV 人不错，但字写得一般，算不上好吧。
1657767808942391296,,,"@KingBobIIV This holds true too for heterosexual couples hiring surrogates, right?"
1657767812574720000,,,@NBCNews Good riddance to the paid off rag.
1657767831373578240,,,So proud of my bestie @natemj23 🤞 https://t.co/7ldNPq1mLm
1657767972293713920,,,It's a Patriot Front alright https://t.co/GIOWPxgjTK
1657767982724964353,,,"So I’m salty cause on Tuesday I was at my friends house ge told me he’s going to brunch Sunday I’m like oh cool. 

I don’t invite myself places after a plan has been set. Why everyone texting me now Omg we forgot it was your bday you should come…

I’m good not mad, just…OK"
1657768044414812160,,,Wishing my ex suegra a Happy Mother’s Day even though she raised a whore .
1657768057756942337,,,@sidlowe Now so how many keepers end up out of their box punting the ball..
1657768054552502274,,,@SoyAnalia_____ Gracias por ese gran Abrazo Analia 🤗
1657768058402791426,,,https://t.co/AqpORpsLB0
1657768081421213697,,,Getting my toes done painfully anticipating when they touch the bottom of my feet
1657768083971342338,,,I have a terrible fear
1657768181736304641,,,Like what if i kicked thjs poor lady in her face shes jus tryna do her job
1657768192213647363,,,@gdolores Te está quedando divino
1657768243954696192,,,"now, more than ever 💐 https://t.co/0QJvtAIqfi"
1657768267736313858,,,"Anybody out there struggling with addiction.. again please reach out DM me anytime. It's time for a better life.
#noheroin #stopfentanyl ... Please give yourself a chance. Have a good day New York.."
1657768527456075781,,,I moved my bag on the bus to be nice but like.. when I reach my destination these people need to not be in my way. I’m in a rush today.
1657768631780999168,,,Happy birthday to the Death Match King &amp; the Indy God @TheMattCardona https://t.co/IUK17QfJOV
1657768709962752002,,,"❤️👩💐
#MotherDay https://t.co/OoDFbN8QGD"
1657768910106624002,,,@wcwcrowbar Bring this back‼️🤣
1657769178659536901,,,@likeezt @YUWAWaaa @ChiliGameStudio @TheSandboxGame @TheSandboxCH 哈哈哈哈哈哈哈
1657769224553603074,,,@JewishJournal @DavidSuissaJJ @RepRashida @IlhanMN @AOC @BernieSanders @FranceskAlbs @KenRoth The Nazis are back. https://t.co/5qE9vxry0b
1657769290043457536,,,NEW VID “Wrestling Jock State Champion” 🤼‍♂️🥇🍑…Memories of traveling with teammates for games and fooling around at night. Giant bubble butt #WrestleMania #wrestling #gaywrestler #gayfisting #bic12xxx #bubblebutt #fisting #gayjocks #musclejocks #ff #osu #d1 #UTA https://t.co/cD8ibO4cxc
1657769307751825408,,,@BashfordSteve @RoseDC11 @WileECoyote60 @JoeBiden @realDonaldTrump You should read your twit before you tweet…
1657769373287718915,,,They say not to judge a book by its cover … but this one has my attention. https://t.co/OLuyIIHEQ5
1657769381030404104,,,@MistaBubonic Oh there will probably be a war when that happens https://t.co/SwY0WLIpHv
1657769394376695809,,,@RileyEltonPlays @uncamark no one falsely slanders my laureled friends and gets away with it 😤
1657769400206852097,,,Don’t forgot to tell your mom you love her today.
1657769553663873028,,,only on twitter can you be reading about the Phx Suns head coach candidates and then have POV videos of full penetration cross your line of sight
1657769564346654720,,,nothing screams mother’s day in the american jewish tradition quite like going to see leopoldstadt on broadway with your family of holocaust survivor descendants
1657769720752349187,,,"@SusanaDeLeonMD Si, la esperanza de vida en Londres en 1920 era 49 años, hoy es 81. 

No quiero ni saber cómo era en Latinoamérica o Africa. 🙈"
1657769722316816384,,,https://t.co/RjhCsPlQ0I
1657769887891111938,,,got to the restaurant before my mom and the host wished ME a happy mother's day https://t.co/I9AbcAaxpW
1657770106246627331,,,@heydannymiranda Late night Saturday flow
1657770116807884804,,,"https://t.co/UdkZh6IH1o 

Please remember, some people really need the help, and all causes are for different reasons but equally important. I would just please ask, if you can not help please just pass this along. Thank you. All info is on the GoFundMe."
1657770147501801472,,,哈哈哈哈哈哈哈哈哈 https://t.co/cDS7Y58ae8
1657770327059976193,,,"@snlester Well so we don’t get distracted by semantics, sometimes neoliberalism/Washington Consensus adherents would present themselves as free traders.  But that wasn’t really what was going on."
1657770419875729410,,,Small is Beautiful exhibition for Mother’s Day. https://t.co/OJ5QgFUwcK
1657770483981402113,,,Got up at 5am on my first Mother’s Day to celebrate my baby daddy 🤣😑very proud of his graduation from @Columbia_Biz ! https://t.co/jY74rJm3As
1657770545067315200,,,@Chisomochiligo Always open to collaboration and ideas 😄
1657770549651578882,,,To baggy or not to baggy? 👖
1657770579338969093,,,@crim_tweets_ Another of life’s mysteries https://t.co/LfR8pBHMyu
1657770606882959360,,,Race to play a tournament sounds like a recipe for disaster to me. Let’s see. https://t.co/dKJuR0OuUo
